,Glacier ID,Latitude,Longitude,Glacier Form,Mean Elevation,Minimum Elevation,Maximum Elevation,Glacier Area,Mean Width,Mean Length,Maximum Length,Average_temp,Topographic Map Year
34589,CN5O207BB035,28.083,90.682,4.0,5640.0,5250.0,6030.0,0.64,0.6,1.1,1.2,7.14975,1982.0
34590,CN5O207BB036,28.09,90.675,5.0,5714.0,5370.0,6058.0,0.98,1.1,0.8,1.0,7.14975,1982.0
34591,CN5O207BB037,28.101,90.673,5.0,5633.0,5208.0,6058.0,0.5,0.4,1.2,1.3,7.14975,1982.0
34592,CN5O207BB038,28.104,90.667,5.0,5604.0,5170.0,6037.0,0.78,0.6,1.3,1.5,7.14975,1982.0
34593,CN5O207BB039,28.103,90.657,5.0,5819.0,5600.0,6037.0,0.08,0.3,0.3,0.3,7.14975,1982.0
34594,CN5O207BB040,28.1,90.661,5.0,5684.0,5330.0,6037.0,0.1,0.2,0.5,0.6,7.14975,1982.0
34595,CN5O207BB041,28.097,90.666,5.0,5784.0,5510.0,6058.0,0.1,0.2,0.5,0.5,7.14975,1982.0
34596,CN5O207BB042,28.093,90.666,5.0,5710.0,5380.0,6040.0,0.11,0.2,0.5,0.6,7.14975,1982.0
34597,CN5O207BB043,28.07,90.673,4.0,5577.0,5078.0,6076.0,1.7,0.6,2.7,2.9,7.14975,1982.0
34598,CN5O207BB044,28.068,90.667,5.0,5329.0,5098.0,5560.0,0.35,0.3,1.1,1.1,7.14975,1982.0
34599,CN5O207BB045,28.058,90.662,4.0,5359.0,5030.0,5688.0,1.11,0.8,1.4,1.5,7.14975,1982.0
34600,CN5O207BB046,28.061,90.648,4.0,5335.0,5100.0,5570.0,2.08,1.2,1.8,2.0,7.14975,1982.0
34601,CN5O207BB047,28.064,90.631,5.0,5429.0,5340.0,5517.0,0.18,0.3,0.5,0.6,7.14975,1982.0
34602,CN5O207BB048,28.051,90.627,5.0,5336.0,5020.0,5652.0,2.22,0.8,2.8,3.2,7.14975,1982.0
34603,CN5O207BB049,28.05,90.616,5.0,5385.0,5230.0,5540.0,0.15,0.3,0.5,0.6,7.14975,1982.0
34604,CN5O207BB050,28.045,90.609,5.0,5350.0,5140.0,5560.0,0.5,0.6,0.8,0.9,7.14975,1982.0
34605,CN5O207BB051,28.04,90.604,5.0,5511.0,5280.0,5742.0,0.35,0.4,0.8,1.0,7.14975,1982.0
34606,CN5O207BB052,28.033,90.584,3.0,5574.0,4992.0,6156.0,7.85,1.8,4.3,4.5,7.14975,1982.0
34607,CN5O207BB053,28.064,90.543,3.0,5891.0,4880.0,6902.0,18.48,1.9,9.6,9.8,7.14975,1982.0
34608,CN5O207BB054,28.083,90.559,4.0,5755.0,5350.0,6160.0,0.69,0.5,1.3,1.5,7.14975,1982.0
34609,CN5O207BB055,28.086,90.567,5.0,5639.0,5418.0,5860.0,0.32,0.3,1.1,1.2,7.14975,1982.0
34610,CN5O207BB056,28.093,90.581,5.0,5888.0,5442.0,6334.0,0.42,0.3,1.3,1.5,7.14975,1982.0
34611,CN5O207BB057,28.097,90.585,4.0,5877.0,5420.0,6334.0,0.55,0.4,1.2,1.4,7.14975,1982.0
34612,CN5O207BB058,28.1,90.594,4.0,5766.0,5198.0,6334.0,1.85,0.9,2.1,2.3,7.14975,1982.0
34613,CN5O207BB059,28.101,90.609,9.0,5671.0,5400.0,5942.0,0.18,0.3,0.5,0.6,7.14975,1982.0
34614,CN5O207BB060,28.103,90.609,5.0,5636.0,5330.0,5942.0,0.18,0.2,0.7,0.9,7.14975,1982.0
34615,CN5O207BB061,28.117,90.617,9.0,5630.0,5420.0,5840.0,0.1,0.3,0.3,0.3,7.14975,1982.0
34616,CN5O207BB062,28.119,90.614,5.0,5545.0,5350.0,5740.0,0.22,0.3,0.7,0.9,7.14975,1982.0
34617,CN5O207BB063,28.114,90.613,5.0,5581.0,5320.0,5842.0,0.2,0.3,0.6,0.8,7.14975,1982.0
34618,CN5O207BB064,28.108,90.6,3.0,5747.0,5194.0,6300.0,4.12,1.1,3.9,4.2,7.14975,1982.0
34619,CN5O207BB065,28.096,90.586,5.0,5944.0,5620.0,6267.0,0.38,0.6,0.7,0.8,7.14975,1982.0
34620,CN5O207BB066,28.12,90.592,9.0,5789.0,5478.0,6100.0,0.25,0.4,0.7,0.9,7.14975,1982.0
34621,CN5O207BB067,28.12,90.583,4.0,5790.0,5350.0,6230.0,1.01,0.5,2.0,2.3,7.14975,1982.0
34622,CN5O207BB068,28.116,90.082,9.0,5964.0,5898.0,6030.0,0.04,0.3,0.1,0.2,7.14975,1982.0
34623,CN5O207BB069,28.107,90.08,5.0,5888.0,5510.0,6267.0,0.39,0.4,0.9,1.0,7.14975,1982.0
34624,CN5O207BB070,28.092,90.558,3.0,5812.0,5170.0,6455.0,9.1,1.6,5.9,6.1,7.14975,1982.0
34625,CN5O207BB071,28.103,90.55,5.0,5992.0,5880.0,6104.0,0.08,0.3,0.3,0.4,7.14975,1982.0
34626,CN5O207BB072,28.108,90.548,5.0,5862.0,5620.0,6104.0,0.32,0.3,1.1,1.3,7.14975,1982.0
34627,CN5O207BB073,28.104,90.545,5.0,5902.0,5700.0,6104.0,0.48,0.5,0.9,1.0,7.14975,1982.0
34628,CN5O207BB074,28.101,90.533,5.0,5906.0,5620.0,6193.0,0.98,0.7,1.4,1.6,7.14975,1982.0
34629,CN5O207BB075,28.096,90.51,9.0,6106.0,6020.0,6193.0,0.02,0.1,0.2,0.2,7.14975,1982.0
34630,CN5O207BB076,28.087,90.518,3.0,6211.0,5520.0,6902.0,4.48,0.9,5.0,5.4,7.14975,1982.0
34631,CN5O207BB077,28.091,90.508,5.0,6000.0,5810.0,6190.0,0.5,0.4,1.2,1.3,7.14975,1982.0
34632,CN5O207BB078,28.095,90.507,5.0,6034.0,5878.0,6190.0,0.38,0.5,0.7,0.8,7.14975,1982.0
34633,CN5O207BB079,28.113,90.507,9.0,6025.0,5940.0,6110.0,0.04,0.2,0.3,0.4,7.14975,1982.0
34634,CN5O207BB080,28.105,90.503,5.0,5915.0,5720.0,6110.0,0.62,0.5,1.3,1.5,7.14975,1982.0
34635,CN5O207BB081,28.116,90.5,5.0,5940.0,5830.0,6050.0,0.15,0.3,0.5,0.6,7.14975,1982.0
34636,CN5O207BB082,28.128,90.491,4.0,6046.0,5750.0,6342.0,1.4,0.6,2.3,2.5,7.14975,1982.0
34637,CN5O207BB083,28.133,90.5,0.0,6068.0,5810.0,6326.0,1.02,0.7,1.7,1.9,7.14975,1982.0
34638,CN5O207BB084,28.15,90.483,2.0,6135.0,5605.0,6665.0,7.82,1.3,6.2,6.4,7.14975,1982.0
34639,CN5O207BB085,28.15,90.504,8.0,6220.0,6110.0,6331.0,0.42,1.4,0.3,0.3,7.14975,1982.0
34640,CN5O207BB086,28.121,90.52,5.0,6000.0,5880.0,6120.0,0.22,0.7,0.3,0.4,7.14975,1982.0
34641,CN5O207BB087,28.138,90.521,5.0,6010.0,5720.0,6300.0,1.08,0.7,1.6,1.8,7.14975,1982.0
34642,CN5O207BB088,28.143,90.54,5.0,5882.0,5800.0,5963.0,0.08,0.2,0.4,0.5,7.14975,1982.0
34643,CN5O207BB089,28.148,90.549,5.0,5826.0,5680.0,5972.0,0.12,0.4,0.3,0.4,7.14975,1982.0
34644,CN5O207BB090,28.148,90.549,9.0,5906.0,5840.0,5972.0,0.02,0.1,0.2,0.2,7.14975,1982.0
34645,CN5O207BB091,28.152,90.531,5.0,5866.0,5590.0,6141.0,1.33,0.7,2.0,2.4,7.14975,1982.0
34646,CN5O207BB092,28.158,90.5,3.0,6228.0,5570.0,6885.0,9.58,1.5,6.2,6.5,7.14975,1982.0
34647,CN5O207BB093,28.175,90.508,5.0,6012.0,5850.0,6174.0,0.58,0.5,1.0,1.2,7.14975,1982.0
34648,CN5O207BB094,28.183,90.508,4.0,6153.0,5830.0,6476.0,1.2,0.6,2.0,2.2,7.14975,1982.0
34649,CN5O207BB095,28.185,90.522,5.0,5984.0,5820.0,6149.0,0.32,0.3,1.0,1.0,7.14975,1982.0
34650,CN5O207BB096,28.2,90.512,3.0,6199.0,5518.0,6880.0,4.78,1.2,4.6,4.8,7.14975,1982.0
34651,CN5O207BB097,28.208,90.527,4.0,6095.0,5740.0,6450.0,1.8,0.7,2.5,2.7,7.14975,1982.0
34652,CN5O207BB098,28.195,90.533,5.0,5990.0,5830.0,6150.0,0.3,0.5,0.6,0.8,7.14975,1982.0
34653,CN5O207BB099,28.2,90.536,4.0,6000.0,5800.0,6200.0,0.48,0.3,1.6,1.8,7.14975,1982.0
34654,CN5O207BB100,28.207,90.534,5.0,6123.0,5770.0,6476.0,1.48,0.7,1.9,2.0,7.14975,1982.0
34655,CN5O207BB101,28.224,90.552,3.0,6068.0,5460.0,6676.0,15.2,2.3,6.5,6.6,7.14975,1982.0
34656,CN5O207BB102,28.197,90.563,5.0,5846.0,5540.0,6152.0,2.68,0.9,2.8,3.0,7.14975,1982.0
34657,CN5O207BB103,28.178,90.556,5.0,5930.0,5857.0,6002.0,0.22,0.4,0.5,0.6,7.14975,1982.0
34658,CN5O207BB104,28.176,90.562,9.0,5805.0,5740.0,5890.0,0.04,0.2,0.2,0.2,7.14975,1982.0
34659,CN5O207BB105,28.182,90.564,5.0,5818.0,5635.0,6002.0,0.98,0.6,1.6,1.7,7.14975,1982.0
34660,CN5O207BB106,28.192,90.573,4.0,5753.0,5446.0,6060.0,2.25,0.8,2.9,3.0,7.14975,1982.0
34661,CN5O207BB107,28.17,90.651,5.0,5756.0,5690.0,5822.0,0.08,0.4,0.2,0.2,7.14975,1982.0
34662,CN5O207BB108,28.175,90.585,4.0,5632.0,5400.0,5863.0,0.78,0.6,1.2,1.3,7.14975,1982.0
34663,CN5O207BB109,28.196,90.578,3.0,5811.0,5470.0,6152.0,2.55,2.1,1.2,1.5,7.14975,1982.0
34664,CN5O207BB110,28.198,90.585,5.0,5844.0,5690.0,5997.0,0.12,0.2,0.6,0.7,7.14975,1982.0
34665,CN5O207BB111,28.201,90.582,9.0,5838.0,5680.0,5997.0,0.05,0.2,0.3,0.3,7.14975,1982.0
34666,CN5O207BB112,28.21,90.569,5.0,6022.0,5740.0,6304.0,0.85,0.7,1.2,1.4,7.14975,1982.0
34667,CN5O207BB113,28.225,90.579,3.0,6028.0,5380.0,6676.0,7.52,1.6,4.8,5.0,7.14975,1982.0
34668,CN5O207BB114,28.225,90.6,3.0,6500.0,5460.0,7538.0,3.08,1.0,3.2,3.4,7.14975,1982.0
34669,CN5O207BB115,28.211,90.606,5.0,6190.0,5540.0,6840.0,0.5,0.4,1.3,1.4,7.14975,1982.0
34670,CN5O207BB116,28.192,90.616,9.0,5750.0,5700.0,5800.0,0.05,0.2,0.2,0.2,7.14975,1982.0
34671,CN5O207BB117,28.214,90.619,3.0,6269.0,5000.0,7538.0,5.28,0.8,6.6,6.7,7.14975,1982.0
34672,CN5O207BB118,28.192,90.644,5.0,5561.0,5430.0,5692.0,0.28,0.4,0.7,0.8,7.14975,1982.0
34673,CN5O207BB119,28.217,90.636,2.0,6239.0,5060.0,7418.0,7.8,1.6,4.8,5.0,7.14975,1982.0
34674,CN5O207BB120,28.242,90.665,3.0,5990.0,4596.0,7384.0,18.44,2.0,9.4,9.6,7.14975,1982.0
34675,CN5O207BB121,28.204,90.767,5.0,5122.0,4960.0,5283.0,0.15,0.3,0.5,0.6,7.14975,1982.0
34676,CN5O207BB122,28.218,90.753,5.0,5136.0,4964.0,5309.0,0.48,0.5,1.1,1.2,7.14975,1982.0
34677,CN5O207BB123,28.222,90.755,5.0,5110.0,4940.0,5280.0,0.25,0.3,0.8,1.0,7.14975,1982.0
34678,CN5O207BB124,28.218,90.747,5.0,5148.0,4934.0,5362.0,0.45,0.5,0.9,1.0,7.14975,1982.0
34679,CN5O207BB125,28.218,90.732,5.0,5132.0,4900.0,5364.0,0.62,0.6,1.0,1.1,7.14975,1982.0
34680,CN5O207BB126,28.242,90.693,5.0,5191.0,4880.0,5502.0,2.2,2.0,1.2,1.2,7.14975,1982.0
34681,CN5O207BB127,28.262,90.686,3.0,5597.0,4650.0,6544.0,9.25,1.7,5.5,5.6,7.14975,1982.0
34682,CN5O207BB128,28.264,90.712,5.0,4992.0,4820.0,5164.0,0.45,0.7,0.6,0.7,7.14975,1982.0
34683,CN5O207BB129,28.267,90.708,5.0,5008.0,4760.0,5256.0,0.2,0.4,0.5,0.7,7.14975,1982.0
34684,CN5O207BB130,28.279,90.697,4.0,5526.0,4730.0,6322.0,2.28,1.0,2.3,2.5,7.14975,1982.0
34685,CN5O207BB131,28.287,90.7,4.0,5334.0,4705.0,5964.0,1.48,0.7,1.9,2.0,7.14975,1982.0
34686,CN5O207BB132,28.296,90.715,3.0,5644.0,4790.0,6497.0,4.82,2.3,2.1,2.1,7.14975,1982.0
34687,CN5O207BB133,28.298,90.735,5.0,5235.0,5030.0,5440.0,0.58,0.4,0.7,0.9,7.14975,1982.0
34688,CN5O207BB134,28.308,90.729,3.0,5631.0,4765.0,6497.0,2.52,1.2,2.2,2.3,7.14975,1982.0
34689,CN5O207BB135,28.305,90.767,9.0,5565.0,5430.0,5700.0,0.07,0.2,0.4,0.5,7.14975,1982.0
34690,CN5O207BB136,28.309,90.77,5.0,5598.0,5417.0,5780.0,0.22,0.4,0.5,0.6,7.14975,1982.0
34691,CN5O207BB137,28.314,90.773,5.0,5692.0,5440.0,5945.0,0.32,0.5,0.6,0.7,7.14975,1982.0
34692,CN5O207BB138,28.323,90.775,5.0,5622.0,5425.0,5820.0,0.2,0.4,0.5,0.7,7.14975,1982.0
34693,CN5O207BB139,28.33,90.775,5.0,5680.0,5620.0,5741.0,0.18,0.4,0.5,0.7,7.14975,1982.0
34694,CN5O207BB140,28.316,90.764,5.0,5532.0,5120.0,5945.0,0.48,0.5,1.0,1.2,7.14975,1982.0
34695,CN5O207BB141,28.317,90.749,5.0,5470.0,4960.0,5980.0,1.45,0.9,1.6,1.8,7.14975,1982.0
34696,CN5O207BB142,28.317,90.719,5.0,5824.0,5150.0,6497.0,1.15,0.7,1.7,2.0,7.14975,1982.0
34697,CN5O207BB143,28.311,90.709,5.0,5938.0,5380.0,6497.0,1.1,0.6,1.6,1.8,7.14975,1982.0
34698,CN5O207BB144,28.307,90.702,5.0,5780.0,5240.0,6320.0,1.18,0.7,1.5,1.7,7.14975,1982.0
34699,CN5O207BB145,28.273,90.667,2.0,5933.0,4646.0,7221.0,12.8,1.3,10.0,10.2,7.14975,1982.0
34700,CN5O207BB146,28.298,90.668,5.0,5693.0,5470.0,5915.0,0.28,0.6,0.5,0.7,7.14975,1982.0
34701,CN5O207BB147,28.295,90.665,5.0,5645.0,5478.0,5812.0,0.3,0.6,0.5,0.6,7.14975,1982.0
34702,CN5O207BB148,28.291,90.658,4.0,5670.0,5380.0,5960.0,0.6,0.5,1.1,1.3,7.14975,1982.0
34703,CN5O207BB149,28.288,90.652,5.0,5990.0,5480.0,6500.0,1.1,0.8,1.4,1.6,7.14975,1982.0
34704,CN5O207BB150,28.283,90.643,3.0,6244.0,5470.0,7018.0,2.78,0.9,2.8,2.9,7.14975,1982.0
34705,CN5O207BB151,28.286,90.63,5.0,6221.0,5618.0,6824.0,2.11,0.9,2.3,2.5,7.14975,1982.0
34706,CN5O207BB152,28.275,90.63,8.0,6377.0,5930.0,6824.0,0.75,0.8,0.9,1.0,7.14975,1982.0
34707,CN5O207BB153,28.244,90.628,3.0,6446.0,5354.0,7538.0,13.88,1.7,8.2,8.4,7.14975,1982.0
34708,CN5O207BB154,28.252,90.617,5.0,6290.0,5960.0,6620.0,0.3,0.4,0.7,0.9,7.14975,1982.0
34709,CN5O207BB155,28.256,90.613,9.0,6365.0,6250.0,6480.0,0.08,0.4,0.2,0.2,7.14975,1982.0
34710,CN5O207BB156,28.26,90.616,5.0,6315.0,6140.0,6490.0,0.12,0.4,0.3,0.3,7.14975,1982.0
34711,CN5O207BB157,28.258,90.609,9.0,6260.0,6180.0,6340.0,0.02,0.2,0.1,0.2,7.14975,1982.0
34712,CN5O207BB158,28.27,90.608,5.0,6030.0,5780.0,6280.0,0.22,0.4,0.5,0.6,7.14975,1982.0
34713,CN5O207BB159,28.275,90.607,5.0,6030.0,5870.0,6190.0,0.2,0.5,0.4,0.5,7.14975,1982.0
34714,CN5O207BB160,28.278,90.601,5.0,5970.0,5800.0,6140.0,0.15,0.3,0.5,0.6,7.14975,1982.0
34715,CN5O207BB161,28.283,90.603,5.0,6110.0,5780.0,6440.0,0.23,0.3,0.7,0.9,7.14975,1982.0
34716,CN5O207BB162,28.257,90.608,4.0,6237.0,5800.0,6674.0,1.02,0.6,1.8,2.0,7.14975,1982.0
34717,CN5O207BB163,28.25,90.605,5.0,6222.0,5770.0,6674.0,0.3,0.3,0.9,1.1,7.14975,1982.0
34718,CN5O207BB164,28.243,90.593,2.0,6040.0,5404.0,6676.0,9.8,2.1,4.6,4.8,7.14975,1982.0
34719,CN5O207BB165,28.265,90.577,9.0,6148.0,6040.0,6257.0,0.12,0.4,0.3,0.3,7.14975,1982.0
34720,CN5O207BB166,28.277,90.577,9.0,5920.0,5820.0,6020.0,0.15,0.5,0.3,0.3,7.14975,1982.0
34721,CN5O207BB167,28.279,90.576,5.0,5800.0,5680.0,5920.0,0.22,0.3,0.7,0.9,7.14975,1982.0
34722,CN5O207BB168,28.272,90.573,4.0,5901.0,5550.0,6252.0,0.9,0.5,2.0,2.2,7.14975,1982.0
34723,CN5O207BB169,28.258,90.561,3.0,6096.0,5470.0,6722.0,3.7,0.9,4.2,4.4,7.14975,1982.0
34724,CN5O207BB170,28.267,90.556,9.0,5936.0,5870.0,6002.0,0.08,0.3,0.3,0.3,7.14975,1982.0
34725,CN5O207BB171,28.281,90.549,9.0,5710.0,5580.0,5840.0,0.1,0.2,0.4,0.5,7.14975,1982.0
34726,CN5O207BB172,28.276,90.55,5.0,5831.0,5660.0,6002.0,0.18,0.3,0.6,0.7,7.14975,1982.0
34727,CN5O207BB173,28.258,90.547,3.0,6141.0,5560.0,6722.0,1.95,0.7,2.8,3.0,7.14975,1982.0
34728,CN5O207BB174,28.267,90.541,5.0,6055.0,5710.0,6400.0,0.7,0.6,1.1,1.3,7.14975,1982.0
34729,CN5O207BB175,28.268,90.533,5.0,5890.0,5660.0,6120.0,0.85,0.7,1.2,1.3,7.14975,1982.0
34730,CN5O207BB176,28.273,90.526,5.0,5808.0,5630.0,5985.0,0.18,0.4,0.4,0.5,7.14975,1982.0
34731,CN5O207BB177,28.261,90.528,4.0,6089.0,5718.0,6460.0,0.85,0.6,1.5,1.7,7.14975,1982.0
34732,CN5O207BB178,28.262,90.523,5.0,5961.0,5730.0,6192.0,0.36,0.6,0.6,0.8,7.14975,1982.0
34733,CN5O207BB179,28.255,90.528,4.0,6199.0,5676.0,6722.0,1.45,0.8,1.9,2.1,7.14975,1982.0
34734,CN5O207BB180,28.242,90.533,3.0,6067.0,5460.0,6674.0,4.45,1.2,3.6,3.8,7.14975,1982.0
34735,CN5O207BB181,28.217,90.503,2.0,6182.0,5480.0,6885.0,8.95,1.9,4.8,5.1,7.14975,1982.0
34736,CN5O207BB182,28.222,90.491,5.0,6211.0,6000.0,6422.0,0.3,1.0,0.3,0.3,7.14975,1982.0
34737,CN5O207BB183,28.227,90.495,7.0,6180.0,6000.0,6361.0,0.32,0.6,0.5,0.7,7.14975,1982.0
34738,CN5O207BB184,28.229,90.492,5.0,6120.0,5920.0,6320.0,0.18,0.3,0.6,0.8,7.14975,1982.0
34739,CN5O207BB185,28.23,90.483,3.0,6155.0,5600.0,6710.0,3.2,0.8,3.6,3.8,7.14975,1982.0
34740,CN5O207BB186,28.239,90.477,4.0,5991.0,5638.0,6344.0,2.08,0.7,2.8,3.0,7.14975,1982.0
34741,CN5O207BB187,28.255,90.496,5.0,5845.0,5720.0,5970.0,0.3,0.4,0.8,1.0,7.14975,1982.0
34742,CN5O207BB188,28.255,90.491,5.0,5890.0,5660.0,6120.0,0.48,0.4,1.1,1.3,7.14975,1982.0
34743,CN5O207BB189,28.262,90.483,4.0,5830.0,5540.0,6120.0,0.72,0.5,1.6,1.6,7.14975,1982.0
34744,CN5O207BB190,28.256,90.48,5.0,5885.0,5730.0,6040.0,0.22,0.4,0.5,0.6,7.14975,1982.0
34745,CN5O207BB191,28.25,90.458,5.0,5941.0,5698.0,6184.0,0.5,0.6,0.8,0.8,7.14975,1982.0
34746,CN5O207BB192,28.24,90.469,5.0,5991.0,5638.0,6344.0,0.98,0.9,1.3,1.5,7.14975,1982.0
34747,CN5O207BB193,28.233,90.474,9.0,6252.0,6160.0,6344.0,0.1,0.3,0.3,0.3,7.14975,1982.0
34748,CN5O207BB194,28.227,90.637,4.0,6079.0,5678.0,6480.0,0.8,0.4,1.8,2.0,7.14975,1982.0
34749,CN5O207BB195,28.227,90.463,9.0,6060.0,5920.0,6200.0,0.08,0.3,0.3,0.4,7.14975,1982.0
34750,CN5O207BB196,28.224,90.463,5.0,5570.0,5740.0,6400.0,0.42,0.4,1.0,1.2,7.14975,1982.0
34751,CN5O207BB197,28.217,90.453,4.0,6040.0,5480.0,6600.0,0.92,0.5,2.0,2.2,7.14975,1982.0
34752,CN5O207BB198,28.208,90.475,5.0,6270.0,5800.0,6740.0,1.05,0.9,1.2,1.4,7.14975,1982.0
34753,CN5O207BB199,28.197,90.476,5.0,6195.0,5650.0,6740.0,1.12,0.8,1.4,1.5,7.14975,1982.0
34754,CN5O207BB200,28.193,90.474,5.0,6228.0,5910.0,6547.0,0.18,0.3,0.5,0.7,7.14975,1982.0
34755,CN5O207BB201,28.189,90.473,9.0,6335.0,6200.0,6470.0,0.1,0.3,0.3,0.3,7.14975,1982.0
34756,CN5O207BB202,28.19,90.482,4.0,6370.0,5856.0,6885.0,1.45,0.9,1.7,1.9,7.14975,1982.0
34757,CN5O207BB203,28.172,90.48,3.0,6090.0,5560.0,6620.0,3.35,0.8,4.4,4.6,7.14975,1982.0
34758,CN5O207BB204,28.166,90.457,4.0,6082.0,5500.0,6665.0,0.75,0.5,1.5,1.6,7.14975,1982.0
34759,CN5O207BB205,28.157,90.453,9.0,6498.0,6330.0,6665.0,0.1,0.3,0.3,0.3,7.14975,1982.0
34760,CN5O207BB206,28.157,90.458,8.0,6432.0,6200.0,6665.0,0.32,0.8,0.4,0.5,7.14975,1982.0
34761,CN5O207BB207,28.153,90.462,5.0,6458.0,6320.0,6595.0,0.22,0.4,0.5,0.6,7.14975,1982.0
34762,CN5O207BB208,28.148,90.469,5.0,6346.0,6150.0,6542.0,0.2,0.4,0.5,0.6,7.14975,1982.0
34763,CN5O207BB209,28.144,90.473,9.0,6455.0,6340.0,6570.0,0.02,0.1,0.2,0.3,7.14975,1982.0
34764,CN5O207BB210,28.142,90.475,9.0,6456.0,6340.0,6572.0,0.03,0.1,0.2,0.3,7.14975,1982.0
34765,CN5O207BB211,28.141,90.475,5.0,6396.0,6220.0,6572.0,0.12,0.4,0.3,0.4,7.14975,1982.0
34766,CN5O207BB212,28.137,90.48,9.0,6515.0,6480.0,6550.0,0.02,0.2,0.1,0.1,7.14975,1982.0
34767,CN5O207BB213,28.067,90.487,3.0,6375.0,5180.0,7570.0,31.35,2.1,14.8,15.1,7.14975,1982.0
34768,CN5O207BB214,28.1,90.463,3.0,6320.0,5628.0,7012.0,5.78,1.4,4.2,4.3,7.14975,1982.0
34769,CN5O207BB215,28.117,90.458,5.0,6088.0,5778.0,6397.0,0.7,0.6,1.3,1.5,7.14975,1982.0
34770,CN5O207BB216,28.121,90.45,5.0,6089.0,5780.0,6397.0,0.45,0.5,0.9,1.0,7.14975,1982.0
34771,CN5O207BB217,28.125,90.447,9.0,5979.0,5780.0,6178.0,0.12,0.3,0.5,0.6,7.14975,1982.0
34772,CN5O207BB218,28.111,90.432,4.0,6177.0,5342.0,7012.0,4.82,1.1,4.3,4.5,7.14975,1982.0
34773,CN5O207BB219,28.123,90.425,5.0,6395.0,6190.0,6600.0,0.4,0.5,0.8,1.0,7.14975,1982.0
34774,CN5O207BB220,28.125,90.423,4.0,6132.0,5640.0,6625.0,1.78,0.7,2.4,2.6,7.14975,1982.0
34775,CN5O207BB221,28.139,90.42,5.0,5875.0,5560.0,6196.0,0.28,0.3,0.8,0.9,7.14975,1982.0
34776,CN5O207BB222,28.132,90.416,5.0,6020.0,5720.0,6320.0,0.42,0.7,0.6,0.7,7.14975,1982.0
34777,CN5O207BB223,28.123,90.409,5.0,6042.0,5460.0,6625.0,0.85,0.6,1.4,1.5,7.14975,1982.0
34778,CN5O207BB224,28.123,90.404,9.0,5980.0,5820.0,6140.0,0.08,0.3,0.3,0.3,7.14975,1982.0
34779,CN5O207BB225,28.122,90.397,4.0,5886.0,5260.0,6512.0,1.15,0.6,1.9,2.1,7.14975,1982.0
34780,CN5O207BB226,28.121,90.385,5.0,5620.0,5280.0,5960.0,0.36,0.4,0.8,1.0,7.14975,1982.0
34781,CN5O207BB227,28.114,90.392,5.0,5815.0,5450.0,6180.0,0.2,0.2,0.9,1.1,7.14975,1982.0
34782,CN5O207BB228,28.111,90.396,9.0,6054.0,5860.0,6247.0,0.11,0.4,0.3,0.4,7.14975,1982.0
34783,CN5O207BB229,28.113,90.407,5.0,6206.0,5900.0,6512.0,0.39,0.5,0.7,0.9,7.14975,1982.0
34784,CN5O207BB230,28.097,90.411,5.0,6080.0,5560.0,6600.0,0.3,0.3,1.0,1.3,7.14975,1982.0
34785,CN5O207BB231,28.125,90.357,2.0,6136.0,4738.0,7535.0,62.88,3.5,18.0,20.1,7.14975,1982.0
34786,CN5O207BB232,28.157,90.358,5.0,6160.0,5400.0,6919.0,3.2,1.2,2.6,2.8,7.14975,1982.0
34787,CN5O207BB233,28.167,90.367,5.0,6140.0,5360.0,6919.0,1.82,0.8,2.2,2.3,7.14975,1982.0
34788,CN5O207BB234,28.175,90.378,5.0,6111.0,5340.0,6882.0,0.98,0.7,1.4,1.6,7.14975,1982.0
34789,CN5O207BB235,28.178,90.392,5.0,6010.0,5520.0,6500.0,1.7,0.8,2.2,2.4,7.14975,1982.0
34790,CN5O207BB236,28.188,90.4,5.0,6281.0,6040.0,6522.0,0.55,0.8,0.7,0.8,7.14975,1982.0
34791,CN5O207BB237,28.192,90.408,4.0,6116.0,5710.0,6522.0,0.6,0.5,1.3,1.5,7.14975,1982.0
34792,CN5O207BB238,28.205,90.408,9.0,6090.0,6010.0,6169.0,0.02,0.1,0.2,0.2,7.14975,1982.0
34793,CN5O207BB239,28.206,90.406,9.0,6084.0,6000.0,6169.0,0.05,0.2,0.3,0.3,7.14975,1982.0
34794,CN5O207BB240,28.194,90.4,4.0,5971.0,5420.0,6522.0,1.42,0.7,2.0,2.0,7.14975,1982.0
34795,CN5O207BB241,28.197,90.391,9.0,6056.0,6050.0,6061.0,0.03,0.2,0.2,0.3,7.14975,1982.0
34796,CN5O207BB242,28.183,90.36,3.0,6183.0,5422.0,6944.0,11.14,2.4,4.6,4.6,7.14975,1982.0
34797,CN5O207BB243,28.206,90.35,3.0,6312.0,5680.0,6944.0,3.53,1.1,3.2,3.4,7.14975,1982.0
34798,CN5O207BB244,28.217,90.34,3.0,6298.0,5700.0,6896.0,4.78,1.2,3.8,4.1,7.14975,1982.0
34799,CN5O207BB245,28.236,90.367,9.0,6120.0,6060.0,6180.0,0.05,0.2,0.2,0.3,7.14975,1982.0
34800,CN5O207BB246,28.236,90.361,5.0,5956.0,5756.0,6155.0,0.22,0.3,0.8,1.0,7.14975,1982.0
34801,CN5O207BB247,28.233,90.345,3.0,6306.0,5800.0,6812.0,2.48,0.7,3.4,3.6,7.14975,1982.0
